Compas,Pitch,Roll,AccX,AccY,AccZ,Timer2,temps,Comportement
2722,41,7,1648,12096,9920,47945,288.3978075,M_M
2722,41,7,-384,9712,13792,47946,288.411811,M_M
2718,40,7,-1504,7264,14976,47947,288.4258145,M_M
2715,40,7,-1616,7536,14768,47948,288.439818,M_M
2714,40,6,-1376,8912,13808,47949,288.4538215,M_M
2714,40,6,-864,10480,13968,47950,288.467825,M_M
2714,40,5,-704,11200,14672,47951,288.4818285,M_M
2854,39,6,4416,9504,11312,47976,288.831916,M_M
2854,39,6,4944,9568,11280,47977,288.8459195,M_M
2866,39,6,5120,9952,11088,47978,288.859923,M_M
2878,39,7,5200,10368,11648,47979,288.8739265,M_M
2889,39,7,5008,11136,11616,47980,288.88793,M_M
2899,40,8,4672,12128,11456,47981,288.9019335,M_M
2910,40,8,4336,12656,11488,47982,288.915937,M_M
2928,40,8,3760,12512,11488,47983,288.9299405,M_M
2934,40,8,2832,12032,12176,47984,288.943944,M_M
2939,40,8,2592,11760,12208,47985,288.9579475,M_M
2948,40,8,2240,11632,12432,47986,288.971951,M_M
3054,43,8,-6224,13264,17120,48011,289.3220385,M_M
3054,43,8,-6224,13264,17120,48012,289.336042,M_M
3048,43,8,-5936,11792,16816,48013,289.3500455,M_M
3045,43,7,-3728,9744,15312,48014,289.364049,M_M
3043,43,7,-2128,11888,12544,48015,289.3780525,M_M
3032,43,6,-3168,10656,15232,48016,289.392056,M_M
3027,43,5,-416,8080,15520,48017,289.4060595,M_M
3025,42,5,1648,8016,13536,48018,289.420063,M_M
3024,42,5,2240,8720,13120,48019,289.4340665,M_M
3024,42,5,1968,9392,13184,48020,289.44807,M_M
3025,42,5,1872,10352,13152,48021,289.4620735,M_M
3281,41,5,3056,11056,13392,48046,289.812161,M_M
3300,41,5,2624,11216,14000,48047,289.8261645,M_M
3300,41,5,2624,11216,14000,48048,289.840168,M_M
3341,41,6,2688,11584,14096,48049,289.8541715,M_M
3364,40,6,2496,11456,13984,48050,289.868175,M_M
3391,40,7,2560,11168,14352,48051,289.8821785,M_M
3417,40,8,2400,11024,14528,48052,289.896182,M_M
3444,40,8,2432,10752,14416,48053,289.9101855,M_M
3466,40,9,2576,10608,14496,48054,289.924189,M_M
3486,40,9,2752,10160,14720,48055,289.9381925,M_M
3507,40,10,2768,10160,14528,48056,289.952196,M_M
229,38,12,3760,10656,10608,48082,290.316287,M_M
237,38,12,3280,10368,10224,48083,290.3302905,M_M
244,38,12,2432,8432,11216,48084,290.344294,M_M
252,38,12,2112,5776,11840,48085,290.3582975,M_M
264,38,12,2384,4592,11776,48086,290.372301,M_M
275,37,12,3088,4288,12144,48087,290.3863045,M_M
290,37,12,4304,5296,12592,48088,290.400308,M_M
306,37,13,5488,8272,13120,48089,290.4143115,M_M
336,37,13,6768,11584,13168,48090,290.428315,M_M
350,37,14,8576,16624,12288,48091,290.4423185,M_M
364,38,14,8704,17664,11648,48092,290.456322,M_M
533,40,15,1616,13184,17184,48117,290.8064095,M_M
533,40,15,1616,13184,17184,48118,290.820413,M_M
531,40,15,1696,13232,15248,48119,290.8344165,M_M
531,40,14,1968,12816,14160,48120,290.84842,M_M
532,40,14,2240,10480,13584,48121,290.8624235,M_M
543,40,14,2432,8000,13072,48122,290.876427,M_M
553,40,14,2704,5888,11696,48123,290.8904305,M_M
563,40,14,3392,5440,11344,48124,290.904434,M_M
570,40,14,3504,6752,11600,48125,290.9184375,M_M
570,40,14,3408,11008,10224,48126,290.932441,M_M
563,41,14,2768,16496,7760,48127,290.9464445,M_M
830,38,18,4864,7776,16096,48152,291.296532,M_M
833,38,18,4864,7776,16096,48153,291.3105355,M_M
833,38,18,4416,8832,14192,48154,291.324539,M_M
846,37,18,4256,9296,14160,48155,291.3385425,M_M
850,38,19,4208,9888,13504,48156,291.352546,M_M
853,38,19,3856,11456,11328,48157,291.3665495,M_M
856,38,19,3424,11424,10704,48158,291.380553,M_M
860,38,20,3216,9680,9136,48159,291.3945565,M_M
866,38,20,3200,6992,7200,48160,291.40856,M_M
871,38,20,3184,4896,6704,48161,291.4225635,M_M
874,38,21,3472,4464,7104,48162,291.436567,M_M
683,37,19,5280,12608,5120,48188,291.800658,M_M
673,37,18,3168,11264,7136,48189,291.8146615,M_M
662,37,18,1072,9168,10848,48190,291.828665,M_M
651,38,18,-1008,6992,14608,48191,291.8426685,M_M
642,37,17,-3152,5168,19200,48192,291.856672,M_M
630,37,16,-5584,6800,20128,48193,291.8706755,M_M
605,38,15,-6160,16240,17152,48194,291.884679,M_M
576,39,14,-4880,20720,15712,48195,291.8986825,M_M
534,40,13,-3120,18240,12336,48196,291.912686,M_M
526,40,13,-1168,12704,8976,48197,291.9266895,M_M
523,39,13,1904,5712,11728,48198,291.940693,M_M
474,43,15,2592,14752,5504,48224,292.304784,M_M
474,43,15,2592,14752,5504,48224,292.304784,M_M
463,43,15,3424,8816,2240,48225,292.3187875,M_M
459,43,15,4032,3200,2688,48226,292.332791,M_M
457,42,14,2512,1472,6368,48227,292.3467945,M_M
457,42,14,1776,1664,9040,48228,292.360798,M_M
456,40,14,1920,3232,10304,48229,292.3748015,M_M
451,40,14,1280,8192,17984,48230,292.388805,M_M
445,40,14,1264,11840,21648,48231,292.4028085,M_M
434,40,14,1888,16976,21888,48232,292.416812,M_M
425,41,14,2720,22192,20528,48233,292.4308155,M_M
271,43,13,9744,12080,19584,48258,292.780903,M_M
279,43,13,9744,12080,19584,48259,292.7949065,M_M
279,43,13,12608,16128,18896,48260,292.80891,M_M
283,43,14,13936,19776,17856,48261,292.8229135,M_M
300,42,14,13712,21744,16112,48262,292.836917,M_M
313,42,15,9856,14544,13744,48263,292.8509205,M_M
324,41,15,7744,8672,12464,48264,292.864924,M_M
331,40,15,6352,5440,12144,48265,292.8789275,M_M
331,40,15,5008,5232,12112,48266,292.892931,M_M
329,40,15,3824,6464,11600,48267,292.9069345,M_M
325,40,15,2912,8512,10864,48268,292.920938,M_M
276,40,12,5712,10480,11104,48293,293.2710255,M_M
287,40,13,5856,12384,9120,48294,293.285029,M_M
293,40,13,5856,12384,9120,48295,293.2990325,M_M
296,41,13,5600,13344,6432,48296,293.313036,M_M
296,42,13,5120,11712,6080,48297,293.3270395,M_M
292,43,13,4224,11424,3584,48298,293.341043,M_M
282,44,13,2992,12848,624,48299,293.3550465,M_M
267,45,12,736,13040,4048,48300,293.36905,M_M
252,44,11,-1008,8768,15632,48301,293.3830535,M_M
236,44,10,-3040,7760,19744,48302,293.397057,M_M
188,44,8,-3920,16320,13520,48303,293.4110605,M_M
389,41,12,2912,9488,4480,48328,293.761148,M_M
395,41,13,4064,2240,6976,48329,293.7751515,M_M
403,41,13,5072,-2032,12720,48330,293.789155,M_M
409,40,13,6128,-96,17424,48331,293.8031585,M_M
408,40,13,6352,7344,21280,48332,293.817162,M_M
400,39,13,6784,14864,24880,48333,293.8311655,M_M
391,39,13,7472,19216,25568,48334,293.845169,M_M
384,39,13,7728,19264,24576,48335,293.8591725,M_M
374,38,13,7792,17008,23040,48336,293.873176,M_M
370,37,13,6928,12288,18528,48337,293.8871795,M_M
368,37,13,6144,9952,16512,48338,293.901183,M_M
216,38,15,11024,11872,13104,48363,294.2512705,D_S_TI
216,38,15,11024,11872,13104,48364,294.265274,D_S_TI
231,37,15,9728,8272,11952,48365,294.2792775,D_S_TI
248,37,16,8384,5456,10912,48366,294.293281,D_S_TI
248,35,16,7440,4256,11008,48367,294.3072845,D_S_TI
290,34,17,6560,5472,10896,48368,294.321288,D_S_TI
285,35,17,5824,8400,11168,48369,294.3352915,D_S_TI
275,36,17,4432,14592,10096,48370,294.349295,D_S_TI
262,37,16,2736,15488,10064,48371,294.3632985,D_S_TI
252,38,16,0,14064,7600,48372,294.377302,D_S_TI
244,38,16,-2896,10464,7472,48373,294.3913055,D_S_TI
216,45,17,-5312,17344,4080,48398,294.741393,D_S_TI
216,47,16,-8288,21056,6368,48399,294.7553965,D_S_TI
216,47,16,-8288,21056,6368,48400,294.7694,D_S_TI
151,49,13,-9088,18624,13520,48401,294.7834035,D_S_TI
94,50,12,-3792,10784,2816,48402,294.797407,D_S_TI
73,50,11,-1840,112,5072,48403,294.8114105,D_S_TI
54,50,11,-464,-176,10720,48404,294.825414,D_S_TI
35,49,10,1152,6736,18256,48405,294.8394175,D_S_TI
20,49,9,4304,15040,25808,48406,294.853421,D_S_TI
11,49,9,7472,23456,28304,48407,294.8674245,D_S_TI
10,49,9,11296,25696,22864,48408,294.881428,D_S_TI
63,40,21,6592,16192,14464,48433,295.2315155,D_S_TI
45,40,20,6144,14848,12096,48434,295.245519,D_S_TI
32,39,20,6048,12048,11648,48435,295.2595225,D_S_TI
24,39,21,6112,9088,12768,48436,295.273526,D_S_TI
19,38,21,6224,6800,14176,48437,295.2875295,D_S_TI
20,37,21,6768,5200,14864,48438,295.301533,D_S_TI
27,36,22,6944,5088,14288,48439,295.3155365,D_S_TI
27,34,23,7088,5440,13376,48440,295.32954,D_S_TI
27,33,25,7056,5856,12496,48441,295.3435435,D_S_TI
71,31,26,6736,6544,11600,48442,295.357547,D_S_TI
60,31,26,5968,6608,12672,48443,295.3715505,D_S_TI
3173,35,15,5328,11776,13168,48468,295.721638,D_S_TI
3173,35,15,5008,12368,13856,48469,295.7356415,D_S_TI
3172,36,14,4736,11376,14784,48470,295.749645,D_S_TI
3170,36,14,4128,10048,16320,48471,295.7636485,D_S_TI
3164,36,14,3968,9376,17168,48472,295.777652,D_S_TI
3155,36,14,4048,9776,18256,48473,295.7916555,D_S_TI
3147,36,14,4336,13232,15008,48474,295.805659,D_S_TI
3139,36,13,4256,16048,11248,48475,295.8196625,D_S_TI
3135,36,13,2640,11232,8528,48476,295.833666,D_S_TI
3131,37,13,1648,8752,8816,48477,295.8476695,D_S_TI
3123,37,12,928,6112,11376,48478,295.861673,D_S_TI
3029,42,10,256,12240,11168,48503,296.2117605,D_S_TI
3029,42,10,256,12240,11168,48504,296.225764,D_S_TI
3024,42,10,112,12656,11104,48505,296.2397675,D_S_TI
3019,43,10,288,13008,11184,48506,296.253771,D_S_TI
3013,43,10,768,13088,11200,48507,296.2677745,D_S_TI
3002,43,9,1168,13056,10816,48508,296.281778,D_S_TI
2998,43,9,2432,12688,10560,48509,296.2957815,D_S_TI
2995,44,9,2688,13200,10624,48510,296.309785,D_S_TI
2994,44,9,2576,13632,10416,48511,296.3237885,D_S_TI
2994,45,9,2192,13568,10560,48512,296.337792,D_S_TI
2993,45,9,1632,13120,10512,48513,296.3517955,D_S_TI
2950,49,7,1248,13104,10320,48527,296.5478445,D_S_TI
2955,50,7,1296,13120,10096,48528,296.561848,D_S_TI
2960,50,7,1392,13440,10240,48529,296.5758515,D_S_TI
2963,50,7,1536,13216,10304,48530,296.589855,D_S_TI
2964,51,7,1600,13664,10240,48531,296.6038585,D_S_TI
2962,51,7,560,13968,10416,48532,296.617862,D_S_TI
2954,51,7,176,13248,10608,48533,296.6318655,D_S_TI
2953,51,7,2928,12736,10304,48534,296.645869,D_S_TI
2955,51,7,3344,14560,9088,48535,296.6598725,D_S_TI
2956,51,7,1824,13760,11104,48536,296.673876,D_S_TI
2955,51,7,1024,13776,10960,48537,296.6878795,D_S_TI
2951,52,7,1696,12304,9936,48563,297.0519705,D_S_TI
2952,52,7,1952,12448,9552,48564,297.065974,D_S_TI
2952,52,7,1952,12448,9552,48565,297.0799775,D_S_TI
2952,52,7,1232,13376,9760,48566,297.093981,D_S_TI
2951,52,7,720,12816,11280,48567,297.1079845,D_S_TI
2950,52,7,2736,12416,11792,48568,297.121988,D_S_TI
2952,52,7,3264,14592,10128,48569,297.1359915,D_S_TI
2953,52,7,2480,14048,10960,48570,297.149995,D_S_TI
2953,52,7,1648,13168,10720,48571,297.1639985,D_S_TI
2953,52,7,1696,13008,10512,48572,297.178002,D_S_TI
2955,52,7,3456,11856,9984,48573,297.1920055,D_S_TI
2963,51,8,2048,13184,10576,48598,297.542093,D_S_TI
2962,51,8,1952,12896,10672,48599,297.5560965,D_S_TI
2961,51,8,1872,12976,10432,48600,297.5701,D_S_TI
2961,51,8,1664,12960,10752,48601,297.5841035,D_S_TI
2961,51,8,1488,12752,10688,48602,297.598107,D_S_TI
2960,51,8,1472,12800,10800,48603,297.6121105,D_S_TI
2959,51,7,1360,13088,10768,48604,297.626114,D_S_TI
2959,51,7,1424,13200,10832,48605,297.6401175,D_S_TI
2958,51,8,1440,13056,10832,48606,297.654121,D_S_TI
2958,51,8,1488,12928,10832,48607,297.6681245,D_S_TI
2959,51,7,1536,12976,10656,48608,297.682128,D_S_TI
2951,51,7,1056,12288,11472,48633,298.0322155,D_S_TI
2951,51,7,1056,12288,11472,48634,298.046219,D_S_TI
2952,51,7,2928,14480,10384,48635,298.0602225,D_S_TI
2953,51,7,3184,15248,10560,48636,298.074226,D_S_TI
2953,51,7,2960,14480,10992,48637,298.0882295,D_S_TI
2954,51,7,2672,13632,10480,48638,298.102233,D_S_TI
2954,51,7,2720,13104,10304,48639,298.1162365,D_S_TI
2955,51,7,2640,12688,10240,48640,298.13024,D_S_TI
2956,51,7,2448,12784,9920,48641,298.1442435,D_S_TI
2957,51,8,2112,13008,10000,48642,298.158247,D_S_TI
2957,51,8,1680,13376,10304,48643,298.1722505,D_S_TI
2956,51,7,2000,13584,10400,48661,298.4243135,D_S_TI
2957,51,7,1968,13408,10352,48662,298.438317,D_S_TI
2957,51,7,1968,13408,10352,48663,298.4523205,D_S_TI
2960,51,8,1968,13120,10768,48664,298.466324,D_S_TI
2958,51,7,1856,12800,10480,48665,298.4803275,D_S_TI
2955,51,7,1920,12704,10656,48666,298.494331,D_S_TI
2955,51,7,2000,12704,10560,48667,298.5083345,D_S_TI
2954,51,7,2128,12640,10672,48668,298.522338,D_S_TI
2955,51,7,2192,12880,10624,48669,298.5363415,D_S_TI
2950,51,7,2192,12992,10528,48670,298.550345,D_S_TI
2949,51,7,2320,12944,10512,48671,298.5643485,D_S_TI
2973,48,4,5376,10896,9440,48696,298.914436,D_S_TI
2986,48,4,4352,13808,7888,48697,298.9284395,D_S_TI
2994,48,4,1888,12416,11472,48698,298.942443,D_S_TI
2999,48,4,16,10704,13728,48699,298.9564465,D_S_TI
3004,48,4,192,11184,13872,48700,298.97045,D_S_TI
3011,48,4,1408,12416,13232,48701,298.9844535,D_S_TI
3019,47,4,2048,13920,12432,48702,298.998457,D_S_TI
3028,47,4,2064,14464,12304,48703,299.0124605,D_S_TI
3037,47,4,1936,14336,12352,48704,299.026464,D_S_TI
3057,47,4,2288,13888,11952,48705,299.0404675,D_S_TI
3068,47,4,3216,12608,11408,48706,299.054471,D_S_TI
3508,49,13,2096,13504,11008,48731,299.4045585,D_S_TI
3508,49,13,2096,13504,11008,48732,299.418562,D_S_TI
3505,49,12,2112,13296,10928,48733,299.4325655,D_S_TI
3502,49,12,2048,13104,11008,48734,299.446569,D_S_TI
3498,49,12,2016,12896,11280,48735,299.4605725,D_S_TI
3495,49,12,1808,12624,11280,48736,299.474576,D_S_TI
3492,49,11,1920,12208,11216,48737,299.4885795,D_S_TI
3492,49,11,1984,11856,11664,48738,299.502583,D_S_TI
3497,49,11,2128,12304,10944,48739,299.5165865,D_S_TI
3502,49,11,2384,12528,10736,48740,299.53059,D_S_TI
3505,50,12,2224,12896,10640,48741,299.5445935,D_S_TI
3446,50,8,1808,13248,10544,48766,299.894681,D_S_TI
3446,50,8,1808,13248,10544,48767,299.9086845,D_S_TI
3446,50,8,1712,13408,10720,48768,299.922688,D_S_TI
3445,50,8,1632,13696,10608,48769,299.9366915,D_S_TI
3444,51,8,1504,13456,10672,48770,299.950695,D_S_TI
3443,51,8,1376,13136,10720,48771,299.9646985,D_S_TI
3442,51,8,1344,12640,10784,48772,299.978702,D_S_TI
3442,51,8,1424,12720,10688,48773,299.9927055,D_S_TI
3441,51,8,1504,13056,10672,48774,300.006709,D_S_TI
3441,51,8,1664,13248,10528,48775,300.0207125,D_S_TI
3441,51,8,1888,13632,10400,48776,300.034716,D_S_TI
3435,51,7,2576,13424,10960,48801,300.3848035,D_S_TI
3437,51,7,2960,13104,10128,48802,300.398807,D_S_TI
3440,51,8,2960,13104,10128,48803,300.4128105,D_S_TI
3446,52,8,3968,11360,8224,48804,300.426814,D_S_TI
3447,52,8,2496,15872,9472,48805,300.4408175,D_S_TI
3444,52,8,112,12272,11840,48806,300.454821,D_S_TI
3440,52,8,-832,10144,12032,48807,300.4688245,D_S_TI
3436,52,7,-496,11136,11472,48808,300.482828,D_S_TI
3434,52,7,496,12992,10576,48809,300.4968315,D_S_TI
3433,52,7,1024,14448,10256,48810,300.510835,D_S_TI
3432,52,7,1072,14656,10880,48811,300.5248385,D_S_TI
3441,52,8,1296,12416,10304,48836,300.874926,D_S_TH
3442,52,8,1280,12880,10304,48837,300.8889295,D_S_TH
3442,52,8,1152,13248,10448,48838,300.902933,D_S_TH
3439,52,7,1088,13424,10752,48839,300.9169365,D_S_TH
3436,52,7,1152,13664,10944,48840,300.93094,D_S_TH
3434,52,7,1296,14416,10848,48841,300.9449435,D_S_TH
3433,53,7,1424,14832,10640,48842,300.958947,D_S_TH
3431,53,7,1728,14656,10224,48843,300.9729505,D_S_TH
3422,52,7,1856,13840,10384,48844,300.986954,D_S_TH
3421,52,7,1952,13152,9904,48845,301.0009575,D_S_TH
3424,52,7,2112,11872,9568,48846,301.014961,D_S_TH
3368,46,14,2416,10560,13072,48871,301.3650485,D_S_TI
3368,46,14,2416,10560,13072,48872,301.379052,D_S_TI
3359,46,14,2672,10304,13008,48873,301.3930555,D_S_TI
3351,45,14,2864,10016,12752,48874,301.407059,D_S_TI
3342,45,14,2880,10000,12816,48875,301.4210625,D_S_TI
3334,45,14,2784,10240,12688,48876,301.435066,D_S_TI
3317,44,14,2560,10832,12528,48877,301.4490695,D_S_TI
3308,44,14,1920,11968,12944,48878,301.463073,D_S_TI
3300,44,14,1632,12224,12816,48879,301.4770765,D_S_TI
3291,44,14,1424,11952,12960,48880,301.49108,D_S_TI
3281,43,14,1216,11200,12976,48881,301.5050835,D_S_TI
3100,42,12,3472,12080,11744,48919,302.0372165,D_S_TI
3101,42,12,3376,11744,11728,48920,302.05122,D_S_TI
3103,42,13,3456,11136,12096,48921,302.0652235,D_S_TI
3105,42,13,3456,10800,12432,48922,302.079227,D_S_TI
3107,42,13,3568,10544,12400,48923,302.0932305,D_S_TI
3109,42,13,3728,10592,12352,48924,302.107234,D_S_TI
3112,42,13,3824,10864,11904,48925,302.1212375,D_S_TI
3117,42,13,4096,11344,11744,48926,302.135241,D_S_TI
3118,42,14,4048,11648,11888,48927,302.1492445,D_S_TI
3119,42,14,4128,11760,11680,48928,302.163248,D_S_TI
3120,42,14,3840,11712,11952,48929,302.1772515,D_S_TI
3132,42,17,2320,10288,14720,48954,302.527339,D_S_TI
3128,41,17,2320,10288,14720,48955,302.5413425,D_S_TI
3128,41,17,2000,10560,15024,48956,302.555346,D_S_TI
3123,41,17,1728,10864,15232,48957,302.5693495,D_S_TI
3117,41,17,1936,11072,15264,48958,302.583353,D_S_TI
3106,41,17,1984,11296,15376,48959,302.5973565,D_S_TI
3101,41,16,2112,11392,15296,48960,302.61136,D_S_TI
3096,41,16,2352,10896,15008,48961,302.6253635,D_S_TI
3092,40,16,2560,10432,14432,48962,302.639367,D_S_TI
3087,40,16,2432,9824,14112,48963,302.6533705,D_S_TI
3082,40,16,2240,9872,14016,48964,302.667374,D_S_TI
2912,37,11,3408,11008,12800,48989,303.0174615,D_S_TI
2907,37,10,3280,11200,12656,48990,303.031465,D_S_TI
2907,37,10,3280,11200,12656,48991,303.0454685,D_S_TI
2900,38,10,3168,10816,12528,48992,303.059472,D_S_TI
2900,38,10,2928,10656,12752,48993,303.0734755,D_S_TI
2899,38,10,2944,10624,12832,48994,303.087479,D_S_TI
2899,38,10,3040,10704,13200,48995,303.1014825,D_S_TI
2899,38,10,3056,10800,13104,48996,303.115486,D_S_TI
2899,38,10,3104,11088,12720,48997,303.1294895,D_S_TI
2899,38,10,3248,11024,12496,48998,303.143493,D_S_TI
2899,38,11,3440,10928,12240,48999,303.1574965,D_S_TI
2915,40,13,3392,10976,12368,49024,303.507584,D_S_TI
2915,41,13,3328,10992,12176,49025,303.5215875,D_S_TI
2915,41,13,3248,10960,12352,49026,303.535591,D_S_TI
2915,41,13,3376,10896,12304,49027,303.5495945,D_S_TI
2914,41,13,3264,10736,12320,49028,303.563598,D_S_TI
2914,41,13,3104,10960,12752,49029,303.5776015,D_S_TI
2913,41,13,3136,11392,12704,49030,303.591605,D_S_TI
2913,41,13,3104,11408,12416,49031,303.6056085,D_S_TI
2913,41,13,3040,11296,12336,49032,303.619612,D_S_TI
2913,41,13,2880,10992,12448,49033,303.6336155,D_S_TI
2913,41,13,2880,10960,12560,49034,303.647619,D_S_TI
2916,41,13,3088,11648,11712,49059,303.9977065,D_S_TI
2916,41,13,2128,11904,12432,49060,304.01171,D_S_TI
2914,41,13,1664,10512,12768,49061,304.0257135,D_S_TI
2913,41,13,2224,9424,12096,49062,304.039717,D_S_TI
2913,41,13,5520,8896,12560,49063,304.0537205,D_S_TI
2916,41,13,5680,12608,10176,49064,304.067724,D_S_TI
2917,41,13,4016,12288,12368,49065,304.0817275,D_S_TI
2915,41,13,3408,10176,11696,49066,304.095731,D_S_TI
2917,41,13,7696,8688,11280,49067,304.1097345,D_S_TI
2924,41,14,8864,11376,5344,49068,304.123738,D_S_TI
2926,42,14,3328,14048,10816,49069,304.1377415,D_S_TI
2990,34,19,-8480,11696,32560,49094,304.487829,D_S_TI
2990,34,19,-8480,11696,32560,49095,304.5018325,D_S_TI
2954,33,18,-17472,-5008,25808,49096,304.515836,D_S_TI
2954,32,16,-25296,-1200,27664,49097,304.5298395,D_S_TI
2954,31,14,-19680,-6240,22736,49098,304.543843,D_S_TI
2889,29,13,-10608,-256,13152,49099,304.5578465,D_S_TI
2889,29,13,5328,8320,18512,49100,304.57185,D_S_TI
2898,29,13,11584,14480,19648,49101,304.5858535,D_S_TI
2913,29,14,17520,18240,15792,49102,304.599857,D_S_TI
2913,30,16,22096,20032,9072,49103,304.6138605,D_S_TI
2954,30,17,21392,19856,4112,49104,304.627864,D_S_TI
2632,29,15,-5344,23008,26944,49130,304.991955,D_S_TI
2632,29,13,-2928,18480,22656,49130,304.991955,D_S_TI
2632,29,11,-2928,18480,22656,49131,305.0059585,D_S_TI
2632,29,9,512,13888,19792,49132,305.019962,D_S_TI
2520,29,8,6608,8752,14864,49133,305.0339655,D_S_TI
2488,28,9,8528,8752,12704,49134,305.047969,D_S_TI
2472,28,10,10160,10192,10032,49135,305.0619725,D_S_TI
2472,29,12,11088,11536,8320,49136,305.075976,D_S_TI
2472,30,15,11376,12144,6784,49137,305.0899795,D_S_TI
2472,32,17,11184,11856,5392,49138,305.103983,D_S_TI
2437,32,18,10064,10448,4000,49139,305.1179865,D_S_TI
2132,39,9,3712,14544,3920,49164,305.468074,D_S_TI
2128,40,9,2768,10816,5232,49165,305.4820775,D_S_TI
2119,41,9,-432,7024,5680,49166,305.496081,D_S_TI
2109,41,9,-2848,6464,3072,49167,305.5100845,D_S_TI
2099,41,10,-3984,6096,1360,49168,305.524088,D_S_TI
2086,41,11,-2896,4912,10272,49169,305.5380915,D_S_TI
2075,41,11,688,11728,15632,49170,305.552095,D_S_TI
2066,41,12,3408,14288,10560,49171,305.5660985,D_S_TI
2058,41,13,3792,11200,8848,49172,305.580102,D_S_TI
2047,43,12,3408,10896,8688,49173,305.5941055,D_S_TI
2042,43,12,1600,8432,6640,49174,305.608109,D_S_TI
1972,44,10,3520,15488,5376,49188,305.804158,D_S_TI
1972,45,10,3520,15488,5376,49189,305.8181615,D_S_TI
1972,47,10,224,16240,2032,49190,305.832165,D_S_TI
1970,47,10,-2208,13264,2192,49191,305.8461685,D_S_TI
1968,48,9,-5424,10384,3392,49192,305.860172,D_S_TI
1965,49,8,-8720,11280,5600,49193,305.8741755,D_S_TI
1963,49,7,-10576,14976,7392,49194,305.888179,D_S_TI
1959,50,6,-9264,19088,10560,49195,305.9021825,D_S_TI
1956,51,5,-5488,22208,10128,49196,305.916186,D_S_TI
1950,53,4,-1952,17552,7296,49197,305.9301895,D_S_TI
1946,53,4,2496,1808,14464,49198,305.944193,D_S_TI
1948,47,3,-1888,11280,22288,49224,306.308284,D_S_TI
1948,47,3,-1888,11280,22288,49225,306.3222875,D_S_TI
1949,46,2,-4048,12000,25456,49226,306.336291,D_S_TI
1950,45,2,-5488,12208,26864,49227,306.3502945,D_S_TI
1950,43,1,-5664,11440,25664,49228,306.364298,D_S_TI
1953,42,0,-4400,10048,23696,49229,306.3783015,D_S_TI
1958,40,0,-2944,8336,21552,49230,306.392305,D_S_TI
1961,39,0,128,7808,17872,49231,306.4063085,D_S_TI
1965,38,0,1568,7888,16064,49232,306.420312,D_S_TI
1968,38,1,2672,8512,14352,49233,306.4343155,D_S_TI
1972,37,2,3728,9792,12544,49234,306.448319,D_S_TI
2128,39,4,3168,7696,13424,49260,306.81241,D_S_TI
2132,39,4,2256,6080,14784,49261,306.8264135,D_S_TI
2136,39,4,1744,6656,14832,49262,306.840417,D_S_TI
2146,39,4,976,8144,14240,49263,306.8544205,D_S_TI
2154,39,4,-112,11536,11440,49264,306.868424,D_S_TI
2162,40,4,-816,13888,11232,49265,306.8824275,D_S_TI
2171,41,5,-1792,15056,12480,49266,306.896431,D_S_TI
2181,41,5,-2064,14784,12912,49267,306.9104345,D_S_TI
2190,42,5,-1792,13888,12688,49268,306.924438,D_S_TI
2199,43,6,-1408,12464,11888,49269,306.9384415,D_S_TI
2208,44,6,-800,11648,11504,49270,306.952445,D_S_TI
2393,46,9,3392,14832,22784,49295,307.3025325,D_S_TI
2390,46,9,4528,11248,22096,49296,307.316536,D_S_TI
2385,45,9,5488,8784,20224,49297,307.3305395,D_S_TI
2382,44,9,6304,7312,17488,49298,307.344543,D_S_TI
2382,43,9,6704,6992,15728,49299,307.3585465,D_S_TI
2385,43,9,6688,7248,13696,49300,307.37255,D_S_TI
2391,43,10,6544,7616,12224,49301,307.3865535,D_S_TI
2396,43,10,6480,7600,11344,49302,307.400557,D_S_TI
2401,43,10,5936,7344,11088,49303,307.4145605,D_S_TI
2408,43,11,5472,8320,10720,49304,307.428564,D_S_TI
2410,43,12,4544,12224,9280,49305,307.4425675,D_S_TI
2382,38,14,5552,8384,14544,49330,307.792655,D_S_TI
2382,38,14,4288,6464,16240,49331,307.8066585,D_S_TI
2378,38,14,3824,4912,17088,49332,307.820662,D_S_TI
2372,37,15,3776,4288,16768,49333,307.8346655,D_S_TI
2364,37,15,3904,4704,15120,49334,307.848669,D_S_TI
2359,36,16,3824,6080,13184,49335,307.8626725,D_S_TI
2358,37,16,3408,8512,11568,49336,307.876676,D_S_TI
2362,37,16,2928,10560,11168,49337,307.8906795,D_S_TI
2366,38,16,2112,13696,10080,49338,307.904683,D_S_TI
2369,39,16,1728,12944,9840,49339,307.9186865,D_S_TI
2371,39,15,1552,11248,9280,49340,307.93269,D_S_TI
2312,33,12,3088,9072,13168,49365,308.2827775,D_S_TI
2306,33,11,3088,9072,13168,49366,308.296781,D_S_TI
2306,33,11,3600,5248,13248,49367,308.3107845,D_S_TI
2300,32,11,3536,7200,11744,49368,308.324788,D_S_TI
2293,32,10,3792,7680,10336,49369,308.3387915,D_S_TI
2292,32,10,4160,6864,7920,49370,308.352795,D_S_TI
2293,33,10,3584,9056,7088,49371,308.3667985,D_S_TI
2297,34,10,2704,11216,8352,49372,308.380802,D_S_TI
2300,34,10,2288,9552,7088,49373,308.3948055,D_S_TI
2302,35,10,1760,8320,6288,49374,308.408809,D_S_TI
2303,35,10,688,7840,7600,49375,308.4228125,D_S_TI
